Latitude (decimal degrees):	38.246
Longitude (decimal degrees):	-0.807
Elevation (m):	120
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20191106:2010,0.0,0.0,0.0,14.61,2.9,0.0
20191106:2110,0.0,0.0,0.0,14.1,2.97,0.0
20191106:2210,0.0,0.0,0.0,13.54,2.76,0.0
20191106:2310,0.0,0.0,0.0,12.88,2.55,0.0
20191107:0010,0.0,0.0,0.0,12.19,2.48,0.0
20191107:0110,0.0,0.0,0.0,11.53,2.07,0.0
20191107:0210,0.0,0.0,0.0,11.03,2.28,0.0
20191107:0310,0.0,0.0,0.0,10.73,2.21,0.0
20191107:0410,0.0,0.0,0.0,10.57,2.41,0.0
20191107:0510,0.0,0.0,0.0,10.48,2.41,0.0
20191107:0610,0.0,0.0,0.0,10.63,2.48,0.0
20191107:0710,77.45,115.13,5.42,9.99,2.07,0.0
20191107:0810,311.78,381.3,15.54,11.67,1.66,0.0
20191107:0910,489.17,599.79,24.28,14.91,2.0,0.0
20191107:1010,619.02,769.95,30.98,17.02,2.76,0.0
20191107:1110,698.08,879.81,34.84,18.48,3.17,0.0
20191107:1210,674.35,845.81,35.26,19.81,4.07,0.0
20191107:1310,586.08,729.08,32.14,20.53,4.48,0.0
20191107:1410,190.41,244.98,26.03,20.53,4.62,0.0
20191107:1510,365.33,454.9,17.69,20.29,4.34,0.0
20191107:1610,128.47,179.54,7.84,19.55,3.38,0.0
20191107:1710,0.0,0.0,0.0,18.17,2.97,0.0
20191107:1810,0.0,0.0,0.0,16.67,3.03,0.0
20191107:1910,0.0,0.0,0.0,16.3,3.17,0.0
20191107:2010,0.0,0.0,0.0,15.59,3.66,0.0
20191107:2110,0.0,0.0,0.0,15.0,4.28,0.0
20191107:2210,0.0,0.0,0.0,14.36,4.41,0.0
20191107:2310,0.0,0.0,0.0,13.7,4.41,0.0
20191108:0010,0.0,0.0,0.0,13.15,4.41,0.0
20191108:0110,0.0,0.0,0.0,12.68,4.34,0.0
20191108:0210,0.0,0.0,0.0,12.19,4.34,0.0
20191108:0310,0.0,0.0,0.0,11.67,4.21,0.0
20191108:0410,0.0,0.0,0.0,11.21,4.21,0.0
20191108:0510,0.0,0.0,0.0,10.94,4.41,0.0
20191108:0610,0.0,0.0,0.0,10.61,4.69,0.0
20191108:0710,74.36,111.0,5.21,10.26,5.31,0.0
20191108:0810,329.34,395.17,15.3,10.87,4.76,0.0
20191108:0910,539.36,634.73,24.02,11.97,6.41,0.0
20191108:1010,665.19,790.88,30.7,13.24,6.62,0.0
20191108:1110,743.2,895.07,34.55,14.46,6.55,0.0
20191108:1210,735.0,890.3,34.97,15.48,6.41,0.0
20191108:1310,695.57,841.92,31.87,16.17,6.41,0.0
20191108:1410,564.93,679.98,25.79,16.51,6.34,0.0
20191108:1510,387.62,470.86,17.48,16.5,6.0,0.0
20191108:1610,152.79,206.61,7.65,16.08,5.31,0.0
20191108:1710,0.0,0.0,0.0,15.02,4.48,0.0
20191108:1810,0.0,0.0,0.0,14.15,4.28,0.0
20191108:1910,0.0,0.0,0.0,13.77,3.86,0.0
20191108:2010,0.0,0.0,0.0,13.22,3.86,0.0
20191108:2110,0.0,0.0,0.0,12.74,3.79,0.0
20191108:2210,0.0,0.0,0.0,12.36,4.0,0.0
20191108:2310,0.0,0.0,0.0,12.16,4.41,0.0
20191109:0010,0.0,0.0,0.0,12.0,4.69,0.0
20191109:0110,0.0,0.0,0.0,11.67,4.9,0.0
20191109:0210,0.0,0.0,0.0,11.4,5.1,0.0
20191109:0310,0.0,0.0,0.0,11.1,5.24,0.0
20191109:0410,0.0,0.0,0.0,10.79,5.24,0.0
20191109:0510,0.0,0.0,0.0,10.47,5.03,0.0
20191109:0610,0.0,0.0,0.0,10.22,4.83,0.0
20191109:0710,38.62,64.08,4.99,10.09,4.48,0.0
20191109:0810,263.63,320.15,15.07,11.03,3.93,0.0
20191109:0910,513.23,609.9,23.76,12.83,5.1,0.0
20191109:1010,649.08,782.9,30.42,14.69,5.24,0.0
20191109:1110,717.3,880.29,34.26,16.34,4.97,0.0
20191109:1210,679.63,838.46,34.68,17.59,4.76,0.0
20191109:1310,613.17,755.89,31.61,18.41,4.55,0.0
20191109:1410,522.96,643.3,25.55,18.92,4.28,0.0
20191109:1510,341.09,423.58,17.27,19.07,4.0,0.0
20191109:1610,124.59,173.97,7.47,18.51,3.17,0.0
20191109:1710,0.0,0.0,0.0,16.83,2.76,0.0
20191109:1810,0.0,0.0,0.0,15.6,2.48,0.0
20191109:1910,0.0,0.0,0.0,14.76,2.97,0.0
20191109:2010,0.0,0.0,0.0,14.04,2.9,0.0
20191109:2110,0.0,0.0,0.0,13.31,2.9,0.0
20191109:2210,0.0,0.0,0.0,12.93,2.69,0.0
20191109:2310,0.0,0.0,0.0,12.66,2.62,0.0
20191110:0010,0.0,0.0,0.0,12.35,2.62,0.0
20191110:0110,0.0,0.0,0.0,12.02,2.62,0.0
20191110:0210,0.0,0.0,0.0,11.84,2.83,0.0
20191110:0310,0.0,0.0,0.0,11.59,3.24,0.0
20191110:0410,0.0,0.0,0.0,11.23,3.66,0.0
20191110:0510,0.0,0.0,0.0,11.65,4.76,0.0
20191110:0610,0.0,0.0,0.0,11.66,5.86,0.0
20191110:0710,68.6,104.84,4.78,11.42,5.17,0.0
20191110:0810,329.1,397.1,14.83,11.91,4.69,0.0
20191110:0910,536.57,634.96,23.51,13.02,6.28,0.0
20191110:1010,664.36,793.28,30.14,14.29,6.76,0.0
20191110:1110,744.2,899.17,33.97,15.36,6.76,0.0
20191110:1210,761.2,924.13,34.4,16.05,6.76,0.0
20191110:1310,692.06,837.19,31.35,16.36,6.62,0.0
20191110:1410,553.23,665.15,25.32,16.52,6.55,0.0
20191110:1510,388.44,471.02,17.07,16.36,6.41,0.0
20191110:1610,29.77,51.29,7.3,15.66,5.72,0.0
20191110:1710,0.0,0.0,0.0,14.59,5.17,0.0
20191110:1810,0.0,0.0,0.0,13.78,5.17,0.0
20191110:1910,0.0,0.0,0.0,12.84,6.0,0.0
20191110:2010,0.0,0.0,0.0,12.17,5.93,0.0
20191110:2110,0.0,0.0,0.0,11.78,5.86,0.0
20191110:2210,0.0,0.0,0.0,11.35,5.52,0.0
20191110:2310,0.0,0.0,0.0,10.96,5.38,0.0
20191111:0010,0.0,0.0,0.0,10.64,5.45,0.0
20191111:0110,0.0,0.0,0.0,10.19,5.31,0.0
20191111:0210,0.0,0.0,0.0,9.79,4.97,0.0
20191111:0310,0.0,0.0,0.0,9.39,4.83,0.0
20191111:0410,0.0,0.0,0.0,9.06,4.69,0.0
20191111:0510,0.0,0.0,0.0,8.75,4.28,0.0
20191111:0610,0.0,0.0,0.0,8.61,4.34,0.0
20191111:0710,24.95,45.58,4.57,9.48,4.34,0.0
20191111:0810,187.51,232.3,14.6,10.37,3.79,0.0
20191111:0910,222.75,272.01,23.26,11.93,4.76,0.0
20191111:1010,398.64,476.32,29.87,13.66,5.31,0.0
20191111:1110,589.25,709.84,33.69,15.06,5.45,0.0
20191111:1210,743.25,907.8,34.13,16.1,5.66,0.0
20191111:1310,551.43,666.67,31.1,16.48,5.59,0.0
20191111:1410,0.0,0.0,0.0,16.67,5.38,0.0
20191111:1510,177.88,226.36,16.88,16.83,5.03,0.0
20191111:1610,47.98,75.59,7.13,16.63,4.21,0.0
20191111:1710,0.0,0.0,0.0,15.62,3.66,0.0
20191111:1810,0.0,0.0,0.0,14.82,3.93,0.0
20191111:1910,0.0,0.0,0.0,14.51,4.34,0.0
20191111:2010,0.0,0.0,0.0,14.26,4.55,0.0
20191111:2110,0.0,0.0,0.0,13.71,4.41,0.0
20191111:2210,0.0,0.0,0.0,13.22,4.28,0.0
20191111:2310,0.0,0.0,0.0,12.56,4.0,0.0
20191112:0010,0.0,0.0,0.0,11.92,4.0,0.0
20191112:0110,0.0,0.0,0.0,11.4,4.07,0.0
20191112:0210,0.0,0.0,0.0,10.87,4.14,0.0
20191112:0310,0.0,0.0,0.0,10.34,4.07,0.0
20191112:0410,0.0,0.0,0.0,9.84,4.07,0.0
20191112:0510,0.0,0.0,0.0,9.47,3.86,0.0
20191112:0610,0.0,0.0,0.0,9.01,3.66,0.0
20191112:0710,53.01,84.08,4.35,9.24,3.03,0.0
20191112:0810,295.47,357.78,14.37,10.22,2.76,0.0
20191112:0910,512.09,611.9,23.01,12.17,3.66,0.0
20191112:1010,629.98,766.21,29.6,14.05,3.59,0.0
20191112:1110,693.36,862.88,33.42,15.65,2.97,0.0
20191112:1210,704.58,889.4,33.86,16.78,2.48,0.0
20191112:1310,648.09,810.86,30.85,17.57,2.83,0.0
20191112:1410,550.24,678.95,24.88,18.14,3.52,0.0
20191112:1510,366.09,452.08,16.69,18.28,4.21,0.0
20191112:1610,140.05,193.22,6.96,17.8,4.21,0.0
20191112:1710,0.0,0.0,0.0,16.48,4.07,0.0
20191112:1810,0.0,0.0,0.0,15.3,4.07,0.0
20191112:1910,0.0,0.0,0.0,14.73,4.0,0.0
20191112:2010,0.0,0.0,0.0,13.99,3.31,0.0
20191112:2110,0.0,0.0,0.0,13.22,3.1,0.0
20191112:2210,0.0,0.0,0.0,12.58,2.83,0.0
20191112:2310,0.0,0.0,0.0,12.2,2.62,0.0
20191113:0010,0.0,0.0,0.0,12.13,2.55,0.0
20191113:0110,0.0,0.0,0.0,12.31,2.41,0.0
20191113:0210,0.0,0.0,0.0,12.23,2.41,0.0
20191113:0310,0.0,0.0,0.0,11.61,2.28,0.0
20191113:0410,0.0,0.0,0.0,10.73,2.14,0.0
20191113:0510,0.0,0.0,0.0,10.65,2.21,0.0
20191113:0610,0.0,0.0,0.0,10.85,2.69,0.0
20191113:0710,30.35,54.05,4.14,11.4,2.21,0.0
20191113:0810,296.55,364.57,14.14,12.63,2.0,0.0
20191113:0910,378.81,460.99,22.76,15.03,2.69,0.0
20191113:1010,405.63,495.75,29.34,17.6,4.14,0.0
20191113:1110,752.84,925.28,33.14,19.73,7.38,0.0
20191113:1210,312.35,386.29,33.59,20.28,7.72,0.0
20191113:1310,611.6,749.66,30.6,20.67,7.24,0.0
20191113:1410,157.05,205.59,24.66,20.88,6.14,0.0
20191113:1510,342.81,427.27,16.5,20.8,5.17,0.0
20191113:1610,122.49,173.15,6.8,20.15,3.72,0.0
20191113:1710,0.0,0.0,0.0,18.7,2.69,0.0
20191113:1810,0.0,0.0,0.0,17.26,2.07,0.0
20191113:1910,0.0,0.0,0.0,16.65,0.62,0.0
20191113:2010,0.0,0.0,0.0,15.8,0.48,0.0
20191113:2110,0.0,0.0,0.0,15.77,0.41,0.0
20191113:2210,0.0,0.0,0.0,15.31,0.48,0.0
20191113:2310,0.0,0.0,0.0,15.03,0.34,0.0
20191114:0010,0.0,0.0,0.0,14.47,0.55,0.0
20191114:0110,0.0,0.0,0.0,11.53,1.52,0.0
20191114:0210,0.0,0.0,0.0,10.52,2.0,0.0
20191114:0310,0.0,0.0,0.0,10.34,2.28,0.0
20191114:0410,0.0,0.0,0.0,10.51,2.48,0.0
20191114:0510,0.0,0.0,0.0,10.34,2.48,0.0
20191114:0610,0.0,0.0,0.0,10.14,2.14,0.0
20191114:0710,4.18,14.19,3.93,10.65,2.55,0.0
20191114:0810,23.22,41.62,13.92,11.77,2.69,0.0
20191114:0910,50.87,76.62,22.51,13.66,2.76,0.0
20191114:1010,79.82,111.63,29.08,14.57,2.76,0.0
20191114:1110,76.46,107.84,32.88,15.16,3.24,0.0
20191114:1210,115.6,154.19,33.33,16.05,4.83,0.0
20191114:1310,162.13,208.25,30.37,16.46,5.24,0.0
20191114:1410,56.86,84.19,24.46,15.05,5.24,0.0
20191114:1510,62.44,90.23,16.32,13.17,4.41,0.0
20191114:1610,57.52,86.75,6.65,12.76,3.45,0.0
20191114:1710,0.0,0.0,0.0,12.04,4.07,0.0
20191114:1810,0.0,0.0,0.0,11.4,4.07,0.0
20191114:1910,0.0,0.0,0.0,10.87,3.93,0.0
20191114:2010,0.0,0.0,0.0,10.42,3.86,0.0
20191114:2110,0.0,0.0,0.0,10.2,3.52,0.0
20191114:2210,0.0,0.0,0.0,9.87,2.97,0.0
20191114:2310,0.0,0.0,0.0,9.46,2.62,0.0
20191115:0010,0.0,0.0,0.0,9.12,2.48,0.0
20191115:0110,0.0,0.0,0.0,8.91,2.48,0.0
20191115:0210,0.0,0.0,0.0,8.58,2.41,0.0
20191115:0310,0.0,0.0,0.0,8.19,2.28,0.0
20191115:0410,0.0,0.0,0.0,7.58,2.28,0.0
20191115:0510,0.0,0.0,0.0,7.01,2.48,0.0
20191115:0610,0.0,0.0,0.0,6.8,2.69,0.0
20191115:0710,40.79,68.11,3.72,7.47,2.55,0.0
20191115:0810,307.68,370.74,13.69,8.4,2.07,0.0
20191115:0910,472.59,561.56,22.27,10.88,3.38,0.0
20191115:1010,597.2,709.44,28.82,12.16,5.17,0.0
20191115:1110,740.87,890.68,32.61,13.19,5.72,0.0
20191115:1210,741.34,895.76,33.08,14.11,5.72,0.0
20191115:1310,609.39,733.29,30.14,14.81,5.38,0.0
20191115:1410,349.49,421.34,24.25,14.92,5.03,0.0
20191115:1510,356.29,432.34,16.15,14.82,4.69,0.0
20191115:1610,136.7,186.46,6.5,14.19,3.93,0.0
20191115:1710,0.0,0.0,0.0,12.82,3.03,0.0
20191115:1810,0.0,0.0,0.0,11.54,2.9,0.0
20191115:1910,0.0,0.0,0.0,10.4,2.97,0.0
20191115:2010,0.0,0.0,0.0,9.57,2.97,0.0
20191115:2110,0.0,0.0,0.0,9.01,2.97,0.0
20191115:2210,0.0,0.0,0.0,8.6,3.03,0.0
20191115:2310,0.0,0.0,0.0,8.34,2.97,0.0
20191116:0010,0.0,0.0,0.0,8.05,3.03,0.0
20191116:0110,0.0,0.0,0.0,7.86,3.24,0.0
20191116:0210,0.0,0.0,0.0,7.91,3.52,0.0
20191116:0310,0.0,0.0,0.0,7.86,3.72,0.0
20191116:0410,0.0,0.0,0.0,7.94,3.79,0.0
20191116:0510,0.0,0.0,0.0,7.67,3.66,0.0
20191116:0610,0.0,0.0,0.0,7.34,3.52,0.0
20191116:0710,69.55,106.66,3.52,6.96,3.66,0.0
20191116:0810,325.68,388.35,13.47,7.65,3.31,0.0
20191116:0910,523.98,613.57,22.03,9.25,4.76,0.0
20191116:1010,665.64,791.85,28.57,10.93,4.69,0.0
20191116:1110,737.12,893.15,32.35,12.48,4.34,0.0
20191116:1210,744.86,911.4,32.83,13.68,4.07,0.0
20191116:1310,682.88,833.57,29.91,14.51,4.0,0.0
20191116:1410,569.77,690.67,24.06,14.97,3.93,0.0
20191116:1510,374.77,456.17,15.98,15.0,4.0,0.0
20191116:1610,142.75,194.43,6.36,14.47,3.72,0.0
20191116:1710,0.0,0.0,0.0,12.99,3.38,0.0
20191116:1810,0.0,0.0,0.0,11.8,3.59,0.0
20191116:1910,0.0,0.0,0.0,11.35,4.07,0.0
20191116:2010,0.0,0.0,0.0,10.74,3.79,0.0
20191116:2110,0.0,0.0,0.0,10.04,3.38,0.0
20191116:2210,0.0,0.0,0.0,9.34,3.03,0.0
20191116:2310,0.0,0.0,0.0,8.77,3.1,0.0
20191117:0010,0.0,0.0,0.0,8.32,3.1,0.0
20191117:0110,0.0,0.0,0.0,7.9,3.24,0.0
20191117:0210,0.0,0.0,0.0,7.66,3.38,0.0
20191117:0310,0.0,0.0,0.0,7.41,3.38,0.0
20191117:0410,0.0,0.0,0.0,7.15,3.38,0.0
20191117:0510,0.0,0.0,0.0,6.87,3.24,0.0
20191117:0610,0.0,0.0,0.0,6.5,3.1,0.0
20191117:0710,23.4,43.98,3.31,5.65,2.69,0.0
20191117:0810,251.94,303.13,13.25,6.75,2.41,0.0
20191117:0910,490.99,581.25,21.79,9.43,2.97,0.0
20191117:1010,571.03,682.08,28.32,11.86,3.86,0.0
20191117:1110,719.57,875.78,32.1,13.87,4.34,0.0
20191117:1210,724.86,888.08,32.59,15.5,4.62,0.0
20191117:1310,684.1,837.01,29.69,16.47,4.76,0.0
20191117:1410,523.26,634.76,23.87,16.63,4.62,0.0
20191117:1510,350.82,430.15,15.82,16.44,4.07,0.0
20191117:1610,79.59,116.34,6.22,15.89,2.97,0.0
20191117:1710,0.0,0.0,0.0,14.52,2.55,0.0
20191117:1810,0.0,0.0,0.0,12.99,2.21,0.0
20191117:1910,0.0,0.0,0.0,12.75,2.07,0.0
20191117:2010,0.0,0.0,0.0,11.75,1.72,0.0
20191117:2110,0.0,0.0,0.0,10.61,1.66,0.0
20191117:2210,0.0,0.0,0.0,10.16,1.24,0.0
20191117:2310,0.0,0.0,0.0,10.76,0.41,0.0
20191118:0010,0.0,0.0,0.0,10.54,0.28,0.0
20191118:0110,0.0,0.0,0.0,10.48,0.55,0.0
20191118:0210,0.0,0.0,0.0,10.4,1.66,0.0
20191118:0310,0.0,0.0,0.0,10.53,1.79,0.0
20191118:0410,0.0,0.0,0.0,10.59,2.07,0.0
20191118:0510,0.0,0.0,0.0,10.02,3.31,0.0
20191118:0610,0.0,0.0,0.0,9.67,4.21,0.0
20191118:0710,0.0,2.84,3.11,9.64,3.45,0.0
20191118:0810,308.71,372.48,13.03,9.82,3.38,0.0
20191118:0910,540.65,643.19,21.56,11.25,3.79,0.0
20191118:1010,681.92,821.64,28.07,12.75,4.28,0.0
20191118:1110,760.45,932.58,31.85,14.06,4.07,0.0
20191118:1210,762.78,944.97,32.35,15.02,3.66,0.0
20191118:1310,556.29,678.13,29.48,15.68,3.66,0.0
20191118:1410,410.19,497.92,23.68,16.02,3.79,0.0
20191118:1510,360.01,440.82,15.67,15.67,3.52,0.0
20191118:1610,100.99,142.97,6.09,15.17,2.9,0.0
20191118:1710,0.0,0.0,0.0,14.02,2.62,0.0
20191118:1810,0.0,0.0,0.0,12.73,3.03,0.0
20191118:1910,0.0,0.0,0.0,11.57,2.21,0.0
20191118:2010,0.0,0.0,0.0,10.27,2.21,0.0
20191118:2110,0.0,0.0,0.0,8.94,2.14,0.0
20191118:2210,0.0,0.0,0.0,8.05,2.48,0.0
20191118:2310,0.0,0.0,0.0,7.38,2.48,0.0
20191119:0010,0.0,0.0,0.0,7.03,2.41,0.0
20191119:0110,0.0,0.0,0.0,6.79,2.41,0.0
20191119:0210,0.0,0.0,0.0,6.43,2.55,0.0
20191119:0310,0.0,0.0,0.0,5.84,2.21,0.0
20191119:0410,0.0,0.0,0.0,5.15,2.28,0.0
20191119:0510,0.0,0.0,0.0,4.67,2.14,0.0
20191119:0610,0.0,0.0,0.0,4.3,2.14,0.0
20191119:0710,23.26,44.08,2.91,4.18,2.55,0.0
20191119:0810,232.32,279.78,12.82,5.5,2.0,0.0
20191119:0910,536.1,638.8,21.33,9.2,2.41,0.0
20191119:1010,630.35,757.04,27.83,11.34,3.45,0.0
20191119:1110,559.16,674.11,31.61,13.06,3.59,0.0
20191119:1210,700.46,861.82,32.12,14.24,3.38,0.0
20191119:1310,643.27,792.74,29.27,15.1,2.97,0.0
20191119:1410,558.81,687.0,23.51,15.37,2.48,0.0
20191119:1510,344.14,424.12,15.52,15.23,2.14,0.0
20191119:1610,113.39,158.56,5.97,14.53,1.66,0.0
20191119:1710,0.0,0.0,0.0,12.83,2.0,0.0
20191119:1810,0.0,0.0,0.0,11.58,2.21,0.0
20191119:1910,0.0,0.0,0.0,11.01,1.86,0.0
20191119:2010,0.0,0.0,0.0,10.18,1.79,0.0
20191119:2110,0.0,0.0,0.0,9.42,1.52,0.0
20191119:2210,0.0,0.0,0.0,8.81,1.38,0.0
20191119:2310,0.0,0.0,0.0,7.7,1.59,0.0
20191120:0010,0.0,0.0,0.0,6.61,1.72,0.0
20191120:0110,0.0,0.0,0.0,6.02,1.72,0.0
20191120:0210,0.0,0.0,0.0,5.38,1.79,0.0
20191120:0310,0.0,0.0,0.0,4.97,1.72,0.0
20191120:0410,0.0,0.0,0.0,4.54,1.79,0.0
20191120:0510,0.0,0.0,0.0,4.28,1.79,0.0
20191120:0610,0.0,0.0,0.0,4.0,1.79,0.0
20191120:0710,14.72,31.63,2.71,3.45,1.79,0.0
20191120:0810,225.59,272.37,12.6,4.94,1.31,0.0
20191120:0910,481.92,583.54,21.1,10.05,0.97,0.0
20191120:1010,603.62,754.45,27.59,12.77,0.76,0.0
20191120:1110,679.6,861.23,31.37,14.04,1.1,0.0
20191120:1210,699.39,888.06,31.89,14.78,1.38,0.0
20191120:1310,500.09,616.35,29.07,15.22,1.79,0.0
20191120:1410,371.69,453.01,23.34,15.19,2.55,0.0
20191120:1510,394.0,481.98,15.38,14.67,2.76,0.0
20191120:1610,32.53,55.17,5.85,13.87,2.21,0.0
20191120:1710,0.0,0.0,0.0,12.6,1.66,0.0
20191120:1810,0.0,0.0,0.0,11.8,1.66,0.0
20191120:1910,0.0,0.0,0.0,11.76,1.52,0.0
20191120:2010,0.0,0.0,0.0,11.28,1.03,0.0
20191120:2110,0.0,0.0,0.0,12.07,0.55,0.0
20191120:2210,0.0,0.0,0.0,11.73,0.69,0.0
20191120:2310,0.0,0.0,0.0,10.06,1.03,0.0
20191121:0010,0.0,0.0,0.0,8.21,1.52,0.0
20191121:0110,0.0,0.0,0.0,7.29,1.66,0.0
20191121:0210,0.0,0.0,0.0,6.33,1.79,0.0
20191121:0310,0.0,0.0,0.0,5.77,1.86,0.0
20191121:0410,0.0,0.0,0.0,5.47,1.86,0.0
20191121:0510,0.0,0.0,0.0,5.15,1.86,0.0
20191121:0610,0.0,0.0,0.0,5.02,1.86,0.0
20191121:0710,6.1,17.87,2.51,4.71,1.79,0.0
20191121:0810,178.8,220.6,12.39,6.3,1.31,0.0
20191121:0910,125.35,161.93,20.88,9.77,0.9,0.0
20191121:1010,141.18,182.28,27.36,12.15,0.83,0.0
20191121:1110,442.13,543.18,31.14,13.51,1.03,0.0
20191121:1210,286.88,354.3,31.67,14.52,1.52,0.0
20191121:1310,99.49,135.28,28.87,14.98,1.79,0.0
20191121:1410,280.22,345.4,23.17,15.02,1.79,0.0
20191121:1510,384.82,474.34,15.24,14.82,1.79,0.0
20191121:1610,28.15,49.47,5.74,14.37,1.24,0.0
20191121:1710,0.0,0.0,0.0,13.26,0.55,0.0
20191121:1810,0.0,0.0,0.0,13.16,0.0,0.0
20191121:1910,0.0,0.0,0.0,13.38,0.21,0.0
20191121:2010,0.0,0.0,0.0,12.94,0.41,0.0
20191121:2110,0.0,0.0,0.0,12.63,0.48,0.0
20191121:2210,0.0,0.0,0.0,12.32,0.41,0.0
20191121:2310,0.0,0.0,0.0,11.87,0.76,0.0
20191122:0010,0.0,0.0,0.0,9.9,1.24,0.0
20191122:0110,0.0,0.0,0.0,9.48,1.1,0.0
20191122:0210,0.0,0.0,0.0,9.25,1.1,0.0
20191122:0310,0.0,0.0,0.0,8.23,1.52,0.0
20191122:0410,0.0,0.0,0.0,7.61,1.59,0.0
20191122:0510,0.0,0.0,0.0,7.1,1.59,0.0
20191122:0610,0.0,0.0,0.0,6.89,1.38,0.0
20191122:0710,5.06,16.42,2.31,7.34,1.17,0.0
20191122:0810,27.2,46.35,12.18,9.06,0.69,0.0
20191122:0910,101.53,135.76,20.66,11.12,0.14,0.0
20191122:1010,131.11,171.67,27.14,13.53,0.83,0.0
20191122:1110,166.8,213.33,30.91,14.76,2.48,0.0
20191122:1210,115.99,154.19,31.46,15.06,3.86,0.0
20191122:1310,87.79,121.09,28.69,15.16,4.62,0.0
20191122:1410,95.5,129.97,23.01,14.95,4.14,0.0
20191122:1510,36.92,59.6,15.11,14.41,3.93,0.0
20191122:1610,15.88,32.27,5.63,13.81,4.0,0.0
20191122:1710,0.0,0.0,0.0,13.53,4.69,0.0
20191122:1810,0.0,0.0,0.0,13.48,4.28,0.0
20191122:1910,0.0,0.0,0.0,13.27,4.0,0.0
20191122:2010,0.0,0.0,0.0,13.42,3.79,0.0
20191122:2110,0.0,0.0,0.0,13.17,2.9,0.0
20191122:2210,0.0,0.0,0.0,12.99,2.76,0.0
20191122:2310,0.0,0.0,0.0,12.47,2.48,0.0
20191123:0010,0.0,0.0,0.0,11.8,2.21,0.0
20191123:0110,0.0,0.0,0.0,11.62,1.93,0.0
20191123:0210,0.0,0.0,0.0,10.92,1.93,0.0
20191123:0310,0.0,0.0,0.0,10.42,2.62,0.0
20191123:0410,0.0,0.0,0.0,10.3,3.24,0.0
20191123:0510,0.0,0.0,0.0,10.63,4.55,0.0
20191123:0610,0.0,0.0,0.0,10.93,5.86,0.0
20191123:0710,0.0,0.0,0.0,11.14,5.31,0.0
20191123:0810,223.7,275.07,11.98,11.67,5.66,0.0
20191123:0910,520.82,621.04,20.45,13.0,4.62,0.0
20191123:1010,602.1,717.12,26.91,13.95,6.14,0.0
20191123:1110,751.7,906.81,30.69,14.47,6.07,0.0
20191123:1210,764.99,925.23,31.25,14.94,6.21,0.0
20191123:1310,366.07,439.91,28.5,15.26,6.28,0.0
20191123:1410,195.25,243.97,22.86,15.43,6.28,0.0
20191123:1510,213.17,265.05,14.98,15.36,5.93,0.0
20191123:1610,112.8,158.02,5.53,14.89,5.59,0.0
20191123:1710,0.0,0.0,0.0,13.92,5.59,0.0
20191123:1810,0.0,0.0,0.0,13.25,5.72,0.0
20191123:1910,0.0,0.0,0.0,13.3,6.07,0.0
20191123:2010,0.0,0.0,0.0,12.94,6.07,0.0
20191123:2110,0.0,0.0,0.0,12.61,5.93,0.0
20191123:2210,0.0,0.0,0.0,12.28,5.66,0.0
20191123:2310,0.0,0.0,0.0,11.91,5.38,0.0
20191124:0010,0.0,0.0,0.0,11.51,5.1,0.0
20191124:0110,0.0,0.0,0.0,10.9,4.97,0.0
20191124:0210,0.0,0.0,0.0,10.59,5.1,0.0
20191124:0310,0.0,0.0,0.0,10.36,5.38,0.0
20191124:0410,0.0,0.0,0.0,10.18,5.66,0.0
20191124:0510,0.0,0.0,0.0,9.99,5.79,0.0
20191124:0610,0.0,0.0,0.0,9.82,5.93,0.0
20191124:0710,0.0,0.0,0.0,9.85,5.66,0.0
20191124:0810,265.06,320.99,11.78,10.32,5.66,0.0
20191124:0910,502.06,592.62,20.23,11.65,5.31,0.0
20191124:1010,586.65,696.18,26.7,13.21,6.07,0.0
20191124:1110,225.65,278.36,30.48,14.5,6.28,0.0
20191124:1210,769.1,932.72,31.05,15.36,6.21,0.0
20191124:1310,342.16,413.43,28.33,15.75,6.07,0.0
20191124:1410,262.62,321.22,22.71,15.63,5.72,0.0
20191124:1510,388.31,470.14,14.87,15.07,5.31,0.0
20191124:1610,108.42,152.24,5.44,14.13,4.62,0.0
20191124:1710,0.0,0.0,0.0,12.71,4.28,0.0
20191124:1810,0.0,0.0,0.0,11.8,4.07,0.0
20191124:1910,0.0,0.0,0.0,11.74,3.86,0.0
20191124:2010,0.0,0.0,0.0,11.33,4.0,0.0
20191124:2110,0.0,0.0,0.0,11.1,3.79,0.0
20191124:2210,0.0,0.0,0.0,10.86,3.52,0.0
20191124:2310,0.0,0.0,0.0,10.64,3.52,0.0
20191125:0010,0.0,0.0,0.0,10.7,3.59,0.0
20191125:0110,0.0,0.0,0.0,10.71,3.59,0.0
20191125:0210,0.0,0.0,0.0,10.77,3.45,0.0
20191125:0310,0.0,0.0,0.0,10.94,3.45,0.0
20191125:0410,0.0,0.0,0.0,11.02,3.52,0.0
20191125:0510,0.0,0.0,0.0,11.35,3.45,0.0
20191125:0610,0.0,0.0,0.0,11.53,3.38,0.0
20191125:0710,0.0,0.0,0.0,11.57,3.24,0.0
20191125:0810,148.58,190.53,11.58,12.3,3.03,0.0
20191125:0910,406.61,493.21,20.03,14.26,2.55,0.0
