Latitude (decimal degrees):	46.457
Longitude (decimal degrees):	11.323
Elevation (m):	231
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201117:0910,553.2,657.46,20.09,4.03,0.55,0.0
20201117:1010,635.33,773.79,23.65,6.18,0.48,0.0
20201117:1110,648.26,799.92,24.55,7.86,0.41,0.0
20201117:1210,604.81,746.23,22.68,8.75,0.28,0.0
20201117:1310,484.44,592.16,18.25,9.42,0.07,0.0
20201117:1410,334.06,408.18,11.74,9.25,0.21,0.0
20201117:1510,6.62,18.1,3.66,9.11,0.41,0.0
20201117:1610,0.0,0.0,0.0,8.49,0.41,0.0
20201117:1710,0.0,0.0,0.0,7.66,0.34,0.0
20201117:1810,0.0,0.0,0.0,6.86,0.34,0.0
20201117:1910,0.0,0.0,0.0,5.97,0.41,0.0
20201117:2010,0.0,0.0,0.0,5.31,0.41,0.0
20201117:2110,0.0,0.0,0.0,4.73,0.48,0.0
20201117:2210,0.0,0.0,0.0,4.22,0.48,0.0
20201117:2310,0.0,0.0,0.0,3.8,0.55,0.0
20201118:0010,0.0,0.0,0.0,3.31,0.55,0.0
20201118:0110,0.0,0.0,0.0,2.82,0.55,0.0
20201118:0210,0.0,0.0,0.0,2.54,0.55,0.0
20201118:0310,0.0,0.0,0.0,2.33,0.55,0.0
20201118:0410,0.0,0.0,0.0,2.19,0.55,0.0
20201118:0510,0.0,0.0,0.0,2.13,0.55,0.0
20201118:0610,0.0,0.0,0.0,2.12,0.55,0.0
20201118:0710,13.88,28.06,6.45,2.23,0.48,0.0
20201118:0810,408.49,483.08,14.02,3.83,0.34,0.0
20201118:0910,543.72,654.49,19.84,6.05,0.34,0.0
20201118:1010,621.23,771.09,23.41,9.31,0.28,0.0
20201118:1110,635.01,798.77,24.31,10.91,0.21,0.0
20201118:1210,591.44,738.84,22.45,11.76,0.34,0.0
20201118:1310,479.71,589.99,18.05,12.08,0.48,0.0
20201118:1410,307.14,378.53,11.56,11.55,0.48,0.0
20201118:1510,6.52,18.1,3.5,11.63,0.34,0.0
20201118:1610,0.0,0.0,0.0,10.98,0.34,0.0
20201118:1710,0.0,0.0,0.0,9.85,0.41,0.0
20201118:1810,0.0,0.0,0.0,8.5,0.48,0.0
20201118:1910,0.0,0.0,0.0,7.16,0.55,0.0
20201118:2010,0.0,0.0,0.0,6.26,0.55,0.0
20201118:2110,0.0,0.0,0.0,5.61,0.62,0.0
20201118:2210,0.0,0.0,0.0,5.07,0.62,0.0
20201118:2310,0.0,0.0,0.0,4.67,0.62,0.0
20201119:0010,0.0,0.0,0.0,4.34,0.62,0.0
20201119:0110,0.0,0.0,0.0,4.32,0.69,0.0
20201119:0210,0.0,0.0,0.0,4.08,0.62,0.0
20201119:0310,0.0,0.0,0.0,3.86,0.62,0.0
20201119:0410,0.0,0.0,0.0,3.67,0.62,0.0
20201119:0510,0.0,0.0,0.0,3.52,0.55,0.0
20201119:0610,0.0,0.0,0.0,3.41,0.55,0.0
20201119:0710,13.83,28.06,6.23,2.97,0.55,0.0
20201119:0810,401.99,475.79,13.79,4.03,0.34,0.0
20201119:0910,530.28,641.71,19.6,6.94,0.21,0.0
20201119:1010,604.85,750.32,23.16,9.45,0.21,0.0
20201119:1110,629.4,791.13,24.08,11.0,0.21,0.0
20201119:1210,580.57,726.13,22.23,11.77,0.21,0.0
20201119:1310,479.08,591.64,17.85,12.0,0.21,0.0
20201119:1410,301.09,371.41,11.39,11.39,0.34,0.0
20201119:1510,5.95,17.2,3.35,11.59,0.41,0.0
20201119:1610,0.0,0.0,0.0,10.95,0.28,0.0
20201119:1710,0.0,0.0,0.0,10.1,0.28,0.0
20201119:1810,0.0,0.0,0.0,9.18,0.62,0.0
20201119:1910,0.0,0.0,0.0,8.04,0.9,0.0
20201119:2010,0.0,0.0,0.0,4.74,1.45,0.0
20201119:2110,0.0,0.0,0.0,2.96,1.79,0.0
20201119:2210,0.0,0.0,0.0,2.45,1.86,0.0
20201119:2310,0.0,0.0,0.0,1.98,1.59,0.0
20201120:0010,0.0,0.0,0.0,1.44,1.17,0.0
20201120:0110,0.0,0.0,0.0,1.33,1.03,0.0
20201120:0210,0.0,0.0,0.0,1.01,1.03,0.0
20201120:0310,0.0,0.0,0.0,0.85,1.1,0.0
20201120:0410,0.0,0.0,0.0,0.92,1.03,0.0
20201120:0510,0.0,0.0,0.0,1.18,0.97,0.0
20201120:0610,0.0,0.0,0.0,1.36,0.97,0.0
20201120:0710,20.92,37.11,6.01,1.01,1.17,0.0
20201120:0810,412.98,480.45,13.56,1.63,0.97,0.0
20201120:0910,345.21,402.08,19.36,3.6,1.24,0.0
20201120:1010,615.16,728.23,22.93,4.61,1.52,0.0
20201120:1110,668.99,797.27,23.85,5.38,1.79,0.0
20201120:1210,621.64,736.84,22.02,5.69,1.86,0.0
20201120:1310,511.87,601.39,17.66,5.57,1.79,0.0
20201120:1410,325.04,385.17,11.22,5.03,1.59,0.0
20201120:1510,5.09,15.39,3.2,4.11,1.45,0.0
20201120:1610,0.0,0.0,0.0,2.17,1.24,0.0
20201120:1710,0.0,0.0,0.0,1.12,1.17,0.0
20201120:1810,0.0,0.0,0.0,0.78,1.17,0.0
20201120:1910,0.0,0.0,0.0,-0.24,1.24,0.0
20201120:2010,0.0,0.0,0.0,-0.58,1.17,0.0
20201120:2110,0.0,0.0,0.0,-0.15,1.03,0.0
20201120:2210,0.0,0.0,0.0,-0.45,0.97,0.0
20201120:2310,0.0,0.0,0.0,-0.73,0.97,0.0
20201121:0010,0.0,0.0,0.0,-1.41,1.03,0.0
20201121:0110,0.0,0.0,0.0,-2.67,1.1,0.0
20201121:0210,0.0,0.0,0.0,-2.86,1.03,0.0
20201121:0310,0.0,0.0,0.0,-2.84,0.9,0.0
20201121:0410,0.0,0.0,0.0,-3.1,0.83,0.0
20201121:0510,0.0,0.0,0.0,-2.86,0.69,0.0
20201121:0610,0.0,0.0,0.0,-3.17,0.62,0.0
20201121:0710,12.93,26.25,5.79,-3.18,0.62,0.0
20201121:0810,425.84,488.78,13.33,-2.7,0.41,0.0
20201121:0910,564.59,661.54,19.13,-0.18,0.28,0.0
20201121:1010,650.36,781.42,22.69,1.83,0.21,0.0
20201121:1110,669.01,809.25,23.63,3.04,0.34,0.0
20201121:1210,618.75,742.54,21.82,3.77,0.48,0.0
20201121:1310,492.32,581.54,17.48,4.05,0.62,0.0
20201121:1410,316.32,374.81,11.06,3.69,0.83,0.0
20201121:1510,5.14,15.39,3.06,2.48,0.9,0.0
20201121:1610,0.0,0.0,0.0,2.36,0.83,0.0
20201121:1710,0.0,0.0,0.0,2.01,0.76,0.0
20201121:1810,0.0,0.0,0.0,1.49,0.69,0.0
20201121:1910,0.0,0.0,0.0,0.93,0.55,0.0
20201121:2010,0.0,0.0,0.0,0.73,0.62,0.0
20201121:2110,0.0,0.0,0.0,0.5,0.62,0.0
20201121:2210,0.0,0.0,0.0,0.27,0.62,0.0
20201121:2310,0.0,0.0,0.0,0.08,0.62,0.0
20201122:0010,0.0,0.0,0.0,-0.02,0.55,0.0
20201122:0110,0.0,0.0,0.0,-0.34,0.55,0.0
20201122:0210,0.0,0.0,0.0,-0.42,0.55,0.0
20201122:0310,0.0,0.0,0.0,-0.55,0.55,0.0
20201122:0410,0.0,0.0,0.0,-0.69,0.55,0.0
20201122:0510,0.0,0.0,0.0,-0.88,0.55,0.0
20201122:0610,0.0,0.0,0.0,-1.03,0.55,0.0
20201122:0710,10.82,23.53,5.57,-1.41,0.55,0.0
20201122:0810,384.08,444.95,13.11,-0.23,0.48,0.0
20201122:0910,545.82,645.64,18.9,2.96,0.48,0.0
20201122:1010,626.68,760.03,22.47,5.57,0.48,0.0
20201122:1110,632.11,772.56,23.41,7.09,0.55,0.0
20201122:1210,609.01,741.97,21.62,7.78,0.69,0.0
20201122:1310,494.59,594.51,17.3,7.76,0.69,0.0
20201122:1410,315.53,380.28,10.91,7.07,0.69,0.0
20201122:1510,3.93,13.58,2.93,6.81,0.62,0.0
20201122:1610,0.0,0.0,0.0,5.9,0.69,0.0
20201122:1710,0.0,0.0,0.0,5.05,0.69,0.0
20201122:1810,0.0,0.0,0.0,4.36,0.69,0.0
20201122:1910,0.0,0.0,0.0,3.69,0.62,0.0
20201122:2010,0.0,0.0,0.0,3.43,0.69,0.0
20201122:2110,0.0,0.0,0.0,3.23,0.69,0.0
20201122:2210,0.0,0.0,0.0,3.03,0.69,0.0
20201122:2310,0.0,0.0,0.0,2.82,0.69,0.0
20201123:0010,0.0,0.0,0.0,2.68,0.62,0.0
20201123:0110,0.0,0.0,0.0,2.97,0.69,0.0
20201123:0210,0.0,0.0,0.0,2.88,0.62,0.0
20201123:0310,0.0,0.0,0.0,2.75,0.62,0.0
20201123:0410,0.0,0.0,0.0,2.67,0.62,0.0
20201123:0510,0.0,0.0,0.0,2.62,0.62,0.0
20201123:0610,0.0,0.0,0.0,2.47,0.55,0.0
20201123:0710,15.31,29.87,5.36,1.25,0.55,0.0
20201123:0810,246.86,292.12,12.89,2.44,0.41,0.0
20201123:0910,228.81,273.78,18.68,4.74,0.34,0.0
20201123:1010,183.58,226.08,22.25,7.27,0.34,0.0
20201123:1110,124.29,160.47,23.2,8.69,0.28,0.0
20201123:1210,99.58,132.57,21.42,9.37,0.28,0.0
20201123:1310,235.02,286.63,17.13,9.23,0.28,0.0
20201123:1410,64.88,92.1,10.76,9.44,0.28,0.0
20201123:1510,1.03,8.15,2.8,8.9,0.41,0.0
20201123:1610,0.0,0.0,0.0,7.94,0.55,0.0
20201123:1710,0.0,0.0,0.0,7.02,0.62,0.0
20201123:1810,0.0,0.0,0.0,6.18,0.62,0.0
20201123:1910,0.0,0.0,0.0,5.16,0.62,0.0
20201123:2010,0.0,0.0,0.0,4.49,0.62,0.0
20201123:2110,0.0,0.0,0.0,3.95,0.62,0.0
20201123:2210,0.0,0.0,0.0,3.53,0.55,0.0
20201123:2310,0.0,0.0,0.0,3.08,0.55,0.0
20201124:0010,0.0,0.0,0.0,2.66,0.55,0.0
20201124:0110,0.0,0.0,0.0,2.03,0.48,0.0
20201124:0210,0.0,0.0,0.0,1.56,0.48,0.0
20201124:0310,0.0,0.0,0.0,0.93,0.48,0.0
20201124:0410,0.0,0.0,0.0,0.61,0.48,0.0
20201124:0510,0.0,0.0,0.0,0.34,0.55,0.0
20201124:0610,0.0,0.0,0.0,0.17,0.55,0.0
20201124:0710,12.69,26.25,5.15,0.23,0.48,0.0
20201124:0810,398.96,465.89,12.67,0.9,0.34,0.0
20201124:0910,538.83,639.98,18.46,3.2,0.28,0.0
20201124:1010,623.13,759.41,22.03,5.48,0.21,0.0
20201124:1110,648.02,795.42,22.99,6.55,0.34,0.0
20201124:1210,599.55,729.7,21.24,7.1,0.48,0.0
20201124:1310,490.4,589.45,16.97,7.21,0.48,0.0
20201124:1410,27.38,46.16,10.62,6.63,0.41,0.0
20201124:1510,3.41,12.67,2.68,6.51,0.34,0.0
20201124:1610,0.0,0.0,0.0,5.83,0.41,0.0
20201124:1710,0.0,0.0,0.0,4.89,0.48,0.0
20201124:1810,0.0,0.0,0.0,4.07,0.55,0.0
20201124:1910,0.0,0.0,0.0,2.21,0.55,0.0
20201124:2010,0.0,0.0,0.0,1.84,0.55,0.0
20201124:2110,0.0,0.0,0.0,1.51,0.55,0.0
20201124:2210,0.0,0.0,0.0,1.25,0.62,0.0
20201124:2310,0.0,0.0,0.0,1.07,0.62,0.0
20201125:0010,0.0,0.0,0.0,0.92,0.62,0.0
20201125:0110,0.0,0.0,0.0,0.8,0.62,0.0
20201125:0210,0.0,0.0,0.0,0.71,0.62,0.0
20201125:0310,0.0,0.0,0.0,0.62,0.55,0.0
20201125:0410,0.0,0.0,0.0,0.56,0.55,0.0
20201125:0510,0.0,0.0,0.0,0.54,0.55,0.0
20201125:0610,0.0,0.0,0.0,0.55,0.55,0.0
20201125:0710,11.32,24.44,4.95,1.13,0.55,0.0
20201125:0810,389.22,456.16,12.46,1.86,0.41,0.0
20201125:0910,534.5,635.34,18.25,3.46,0.28,0.0
20201125:1010,612.83,748.9,21.82,6.33,0.21,0.0
20201125:1110,634.2,785.14,22.8,7.68,0.14,0.0
20201125:1210,592.15,727.28,21.06,8.23,0.28,0.0
20201125:1310,480.92,581.11,16.81,8.23,0.41,0.0
20201125:1410,28.66,47.97,10.48,7.74,0.41,0.0
20201125:1510,3.39,12.67,2.57,7.28,0.41,0.0
20201125:1610,0.0,0.0,0.0,6.33,0.34,0.0
20201125:1710,0.0,0.0,0.0,5.37,0.41,0.0
20201125:1810,0.0,0.0,0.0,4.54,0.41,0.0
20201125:1910,0.0,0.0,0.0,3.92,0.48,0.0
20201125:2010,0.0,0.0,0.0,3.37,0.55,0.0
20201125:2110,0.0,0.0,0.0,2.92,0.55,0.0
20201125:2210,0.0,0.0,0.0,2.58,0.55,0.0
20201125:2310,0.0,0.0,0.0,2.34,0.55,0.0
20201126:0010,0.0,0.0,0.0,2.17,0.55,0.0
20201126:0110,0.0,0.0,0.0,2.17,0.55,0.0
20201126:0210,0.0,0.0,0.0,2.04,0.55,0.0
20201126:0310,0.0,0.0,0.0,1.92,0.55,0.0
20201126:0410,0.0,0.0,0.0,1.88,0.55,0.0
20201126:0510,0.0,0.0,0.0,1.94,0.48,0.0
20201126:0610,0.0,0.0,0.0,1.95,0.48,0.0
20201126:0710,10.71,23.53,4.75,0.58,0.48,0.0
20201126:0810,384.65,449.54,12.26,1.26,0.41,0.0
20201126:0910,520.49,616.64,18.04,3.19,0.28,0.0
20201126:1010,603.23,737.0,21.62,6.04,0.07,0.0
20201126:1110,627.11,773.44,22.6,7.27,0.14,0.0
20201126:1210,586.01,717.12,20.89,7.76,0.28,0.0
20201126:1310,479.51,577.71,16.66,7.71,0.41,0.0
20201126:1410,30.92,50.68,10.36,7.15,0.41,0.0
20201126:1510,2.9,11.77,2.46,6.77,0.41,0.0
20201126:1610,0.0,0.0,0.0,5.96,0.48,0.0
20201126:1710,0.0,0.0,0.0,5.14,0.48,0.0
20201126:1810,0.0,0.0,0.0,4.49,0.55,0.0
20201126:1910,0.0,0.0,0.0,3.61,0.55,0.0
20201126:2010,0.0,0.0,0.0,3.16,0.55,0.0
20201126:2110,0.0,0.0,0.0,2.82,0.55,0.0
20201126:2210,0.0,0.0,0.0,2.54,0.55,0.0
20201126:2310,0.0,0.0,0.0,2.33,0.55,0.0
20201127:0010,0.0,0.0,0.0,2.17,0.55,0.0
20201127:0110,0.0,0.0,0.0,2.01,0.62,0.0
20201127:0210,0.0,0.0,0.0,1.97,0.55,0.0
20201127:0310,0.0,0.0,0.0,1.92,0.55,0.0
20201127:0410,0.0,0.0,0.0,1.9,0.55,0.0
20201127:0510,0.0,0.0,0.0,1.8,0.48,0.0
20201127:0610,0.0,0.0,0.0,1.72,0.48,0.0
20201127:0710,10.01,22.63,4.55,1.49,0.48,0.0
20201127:0810,369.85,433.67,12.05,1.82,0.34,0.0
20201127:0910,514.41,609.82,17.84,3.48,0.28,0.0
20201127:1010,605.96,737.15,21.42,5.77,0.21,0.0
20201127:1110,622.96,760.21,22.42,6.64,0.41,0.0
20201127:1210,580.81,703.64,20.72,7.08,0.55,0.0
20201127:1310,473.47,567.09,16.52,7.07,0.55,0.0
20201127:1410,30.31,49.78,10.23,6.38,0.48,0.0
20201127:1510,1.95,9.96,2.36,6.07,0.41,0.0
20201127:1610,0.0,0.0,0.0,5.34,0.55,0.0
20201127:1710,0.0,0.0,0.0,4.63,0.55,0.0
20201127:1810,0.0,0.0,0.0,4.03,0.55,0.0
20201127:1910,0.0,0.0,0.0,3.65,0.55,0.0
20201127:2010,0.0,0.0,0.0,3.28,0.62,0.0
20201127:2110,0.0,0.0,0.0,2.97,0.62,0.0
20201127:2210,0.0,0.0,0.0,2.7,0.62,0.0
20201127:2310,0.0,0.0,0.0,2.33,0.62,0.0
20201128:0010,0.0,0.0,0.0,2.06,0.62,0.0
20201128:0110,0.0,0.0,0.0,1.74,0.62,0.0
20201128:0210,0.0,0.0,0.0,1.57,0.62,0.0
20201128:0310,0.0,0.0,0.0,1.4,0.62,0.0
20201128:0410,0.0,0.0,0.0,1.17,0.62,0.0
20201128:0510,0.0,0.0,0.0,0.81,0.55,0.0
20201128:0610,0.0,0.0,0.0,0.39,0.62,0.0
20201128:0710,9.43,21.72,4.36,0.49,0.48,0.0
20201128:0810,373.68,435.49,11.86,0.75,0.48,0.0
20201128:0910,510.47,601.89,17.64,2.69,0.34,0.0
20201128:1010,607.17,735.29,21.23,4.88,0.21,0.0
20201128:1110,621.42,759.81,22.24,6.17,0.21,0.0
20201128:1210,580.72,709.65,20.56,6.83,0.07,0.0
20201128:1310,470.08,565.71,16.38,7.03,0.21,0.0
20201128:1410,29.58,48.87,10.12,6.42,0.55,0.0
20201128:1510,0.0,0.0,0.0,6.02,0.48,0.0
20201128:1610,0.0,0.0,0.0,5.19,0.48,0.0
20201128:1710,0.0,0.0,0.0,4.39,0.48,0.0
20201128:1810,0.0,0.0,0.0,3.75,0.48,0.0
20201128:1910,0.0,0.0,0.0,2.86,0.41,0.0
20201128:2010,0.0,0.0,0.0,2.54,0.55,0.0
20201128:2110,0.0,0.0,0.0,2.33,0.55,0.0
20201128:2210,0.0,0.0,0.0,2.14,0.55,0.0
20201128:2310,0.0,0.0,0.0,2.01,0.48,0.0
20201129:0010,0.0,0.0,0.0,1.93,0.48,0.0
20201129:0110,0.0,0.0,0.0,2.13,0.48,0.0
20201129:0210,0.0,0.0,0.0,2.16,0.48,0.0
20201129:0310,0.0,0.0,0.0,2.15,0.41,0.0
20201129:0410,0.0,0.0,0.0,2.11,0.41,0.0
20201129:0510,0.0,0.0,0.0,2.03,0.34,0.0
20201129:0610,0.0,0.0,0.0,1.9,0.34,0.0
20201129:0710,9.38,21.72,4.17,1.47,0.41,0.0
20201129:0810,370.4,434.72,11.67,1.87,0.34,0.0
20201129:0910,511.43,607.25,17.45,3.55,0.21,0.0
20201129:1010,597.93,728.71,21.04,5.42,0.0,0.0
20201129:1110,621.23,759.65,22.07,6.44,0.28,0.0
20201129:1210,584.37,709.79,20.41,6.91,0.41,0.0
20201129:1310,472.16,565.82,16.25,6.96,0.48,0.0
20201129:1410,29.58,48.87,10.01,6.37,0.48,0.0
20201129:1510,0.0,0.0,0.0,6.06,0.34,0.0
20201129:1610,0.0,0.0,0.0,5.42,0.34,0.0
20201129:1710,0.0,0.0,0.0,4.75,0.34,0.0
20201129:1810,0.0,0.0,0.0,4.07,0.34,0.0
20201129:1910,0.0,0.0,0.0,3.03,0.41,0.0
20201129:2010,0.0,0.0,0.0,2.49,0.48,0.0
20201129:2110,0.0,0.0,0.0,2.0,0.48,0.0
20201129:2210,0.0,0.0,0.0,1.55,0.48,0.0
20201129:2310,0.0,0.0,0.0,1.12,0.48,0.0
20201130:0010,0.0,0.0,0.0,0.75,0.48,0.0
20201130:0110,0.0,0.0,0.0,0.23,0.48,0.0
20201130:0210,0.0,0.0,0.0,-0.08,0.48,0.0
20201130:0310,0.0,0.0,0.0,-0.37,0.48,0.0
20201130:0410,0.0,0.0,0.0,-0.73,0.48,0.0
20201130:0510,0.0,0.0,0.0,-1.15,0.55,0.0
20201130:0610,0.0,0.0,0.0,-1.71,0.55,0.0
20201130:0710,8.26,19.91,3.98,-1.12,0.48,0.0
20201130:0810,385.65,447.52,11.48,-0.7,0.34,0.0
20201130:0910,523.11,614.28,17.27,1.27,0.28,0.0
20201130:1010,614.79,737.19,20.87,3.79,0.48,0.0
20201130:1110,631.0,761.89,21.9,4.86,0.55,0.0
20201130:1210,589.25,706.66,20.26,5.29,0.69,0.0
20201130:1310,485.53,574.79,16.13,5.2,0.83,0.0
20201130:1410,29.13,47.97,9.91,4.62,0.76,0.0
20201130:1510,0.0,0.0,0.0,3.24,0.83,0.0
20201130:1610,0.0,0.0,0.0,3.23,0.76,0.0
20201130:1710,0.0,0.0,0.0,2.57,0.69,0.0
20201130:1810,0.0,0.0,0.0,2.01,0.62,0.0
20201130:1910,0.0,0.0,0.0,1.63,0.55,0.0
20201130:2010,0.0,0.0,0.0,1.25,0.48,0.0
20201130:2110,0.0,0.0,0.0,0.92,0.41,0.0
20201130:2210,0.0,0.0,0.0,0.56,0.41,0.0
20201130:2310,0.0,0.0,0.0,0.23,0.34,0.0
20201201:0010,0.0,0.0,0.0,-0.09,0.41,0.0
20201201:0110,0.0,0.0,0.0,-0.03,0.41,0.0
20201201:0210,0.0,0.0,0.0,-0.21,0.41,0.0
20201201:0310,0.0,0.0,0.0,-0.41,0.48,0.0
20201201:0410,0.0,0.0,0.0,-0.67,0.41,0.0
20201201:0510,0.0,0.0,0.0,-0.95,0.41,0.0
20201201:0610,0.0,0.0,0.0,-1.19,0.41,0.0
20201201:0710,7.04,18.1,3.8,-1.34,0.41,0.0
20201201:0810,59.51,82.25,11.3,-0.93,0.28,0.0
20201201:0910,183.79,219.05,17.09,0.24,0.34,0.0
20201201:1010,329.92,382.99,20.69,1.32,0.41,0.0
20201201:1110,213.46,253.45,21.75,1.93,0.55,0.0
20201201:1210,240.27,282.87,20.12,1.85,0.48,0.0
20201201:1310,218.39,258.23,16.01,1.57,0.41,0.0
20201201:1410,37.88,57.92,9.82,1.29,0.41,0.0
20201201:1510,0.0,0.0,0.0,0.79,0.48,0.0
20201201:1610,0.0,0.0,0.0,0.55,0.41,0.0
20201201:1710,0.0,0.0,0.0,0.25,0.34,0.0
20201201:1810,0.0,0.0,0.0,0.0,0.28,0.0
20201201:1910,0.0,0.0,0.0,0.28,0.41,0.0
20201201:2010,0.0,0.0,0.0,0.19,0.62,0.0
20201201:2110,0.0,0.0,0.0,0.21,0.48,0.0
20201201:2210,0.0,0.0,0.0,0.25,0.48,0.0
20201201:2310,0.0,0.0,0.0,0.22,0.55,0.0
20201202:0010,0.0,0.0,0.0,0.1,0.69,0.0
20201202:0110,0.0,0.0,0.0,0.02,0.69,0.0
20201202:0210,0.0,0.0,0.0,-0.21,0.69,0.0
20201202:0310,0.0,0.0,0.0,-0.61,0.62,0.0
20201202:0410,0.0,0.0,0.0,-0.97,0.55,0.0
20201202:0510,0.0,0.0,0.0,-1.11,0.69,0.0
20201202:0610,0.0,0.0,0.0,-1.27,0.62,0.0
20201202:0710,0.0,5.43,3.63,-0.99,0.69,0.0
20201202:0810,16.52,31.22,11.12,-0.91,0.69,0.0
20201202:0910,23.95,40.68,16.91,-0.62,0.62,0.0
20201202:1010,61.71,85.14,20.53,-0.08,0.48,0.0
20201202:1110,52.63,74.73,21.59,-0.24,0.41,0.0
20201202:1210,40.42,60.54,19.99,-0.37,0.41,0.0
20201202:1310,55.89,78.52,15.9,-0.03,0.55,0.0
20201202:1410,32.02,50.68,9.73,0.15,0.41,0.0
20201202:1510,0.0,0.0,0.0,0.44,0.21,0.0
20201202:1610,0.0,0.0,0.0,0.36,0.14,0.0
20201202:1710,0.0,0.0,0.0,0.21,0.14,0.0
20201202:1810,0.0,0.0,0.0,0.06,0.14,0.0
20201202:1910,0.0,0.0,0.0,-0.6,0.21,0.0
20201202:2010,0.0,0.0,0.0,-0.99,0.28,0.0
20201202:2110,0.0,0.0,0.0,-1.63,0.48,0.0
20201202:2210,0.0,0.0,0.0,-2.11,0.34,0.0
20201202:2310,0.0,0.0,0.0,-2.26,0.28,0.0
20201203:0010,0.0,0.0,0.0,-2.46,0.14,0.0
20201203:0110,0.0,0.0,0.0,-2.39,0.21,0.0
20201203:0210,0.0,0.0,0.0,-2.45,0.34,0.0
20201203:0310,0.0,0.0,0.0,-2.45,0.34,0.0
20201203:0410,0.0,0.0,0.0,-2.66,0.41,0.0
20201203:0510,0.0,0.0,0.0,-2.91,0.48,0.0
20201203:0610,0.0,0.0,0.0,-3.06,0.48,0.0
20201203:0710,3.1,11.77,3.46,-2.88,0.41,0.0
20201203:0810,250.82,291.33,10.95,-2.3,0.28,0.0
20201203:0910,194.98,230.66,16.74,-0.54,0.14,0.0
20201203:1010,110.3,139.88,20.37,0.97,0.14,0.0
20201203:1110,123.95,155.2,21.45,1.74,0.55,0.0
20201203:1210,106.63,135.23,19.87,0.54,0.97,0.0
20201203:1310,237.23,277.2,15.8,0.78,0.97,0.0
20201203:1410,25.27,42.54,9.65,0.82,0.83,0.0
20201203:1510,0.0,0.0,0.0,1.66,0.69,0.0
20201203:1610,0.0,0.0,0.0,0.95,0.55,0.0
20201203:1710,0.0,0.0,0.0,0.07,0.55,0.0
20201203:1810,0.0,0.0,0.0,-0.74,0.55,0.0
20201203:1910,0.0,0.0,0.0,-0.63,0.55,0.0
20201203:2010,0.0,0.0,0.0,-0.78,0.55,0.0
20201203:2110,0.0,0.0,0.0,-0.96,0.69,0.0
20201203:2210,0.0,0.0,0.0,-1.05,0.69,0.0
20201203:2310,0.0,0.0,0.0,-1.12,0.76,0.0
20201204:0010,0.0,0.0,0.0,-1.18,0.83,0.0
20201204:0110,0.0,0.0,0.0,-1.29,0.83,0.0
20201204:0210,0.0,0.0,0.0,-1.33,0.83,0.0
20201204:0310,0.0,0.0,0.0,-1.48,0.83,0.0
20201204:0410,0.0,0.0,0.0,-1.51,0.83,0.0
20201204:0510,0.0,0.0,0.0,-1.63,0.83,0.0
20201204:0610,0.0,0.0,0.0,-1.67,0.83,0.0
20201204:0710,0.72,7.24,3.29,-1.42,0.83,0.0
20201204:0810,11.61,24.6,10.79,-1.51,1.03,0.0
20201204:0910,55.51,77.57,16.58,-1.53,1.03,0.0
20201204:1010,40.49,60.54,20.21,-0.48,1.31,0.0
20201204:1110,15.73,30.27,21.31,0.03,1.24,0.0
20201204:1210,73.49,98.38,19.75,0.09,1.17,0.0
20201204:1310,83.92,109.8,15.7,0.15,1.17,0.0
20201204:1410,8.84,20.82,9.57,-0.11,1.1,0.0
20201204:1510,0.0,0.0,0.0,-0.34,0.97,0.0
20201204:1610,0.0,0.0,0.0,-0.55,0.9,0.0
20201204:1710,0.0,0.0,0.0,-0.61,0.83,0.0
20201204:1810,0.0,0.0,0.0,-0.69,0.9,0.0
20201204:1910,0.0,0.0,0.0,-0.9,0.9,0.0
20201204:2010,0.0,0.0,0.0,-0.88,0.83,0.0
20201204:2110,0.0,0.0,0.0,-0.8,0.83,0.0
20201204:2210,0.0,0.0,0.0,-0.81,0.9,0.0
20201204:2310,0.0,0.0,0.0,-0.72,0.9,0.0
20201205:0010,0.0,0.0,0.0,-0.6,0.83,0.0
20201205:0110,0.0,0.0,0.0,-0.71,0.83,0.0
20201205:0210,0.0,0.0,0.0,-0.66,0.83,0.0
20201205:0310,0.0,0.0,0.0,-0.55,0.76,0.0
20201205:0410,0.0,0.0,0.0,-0.23,0.69,0.0
20201205:0510,0.0,0.0,0.0,0.16,0.48,0.0
20201205:0610,0.0,0.0,0.0,0.32,0.41,0.0
20201205:0710,0.32,6.34,3.13,0.48,0.28,0.0
20201205:0810,10.79,23.65,10.62,0.57,0.21,0.0
20201205:0910,13.53,27.43,16.43,0.78,0.28,0.0
20201205:1010,22.24,38.79,20.07,0.9,0.14,0.0
20201205:1110,41.68,62.43,21.18,1.25,0.14,0.0
20201205:1210,33.7,52.97,19.64,1.44,0.0,0.0
20201205:1310,34.52,53.92,15.62,1.28,0.14,0.0
20201205:1410,36.35,56.11,9.51,1.32,0.28,0.0
20201205:1510,0.0,0.0,0.0,1.36,0.21,0.0
20201205:1610,0.0,0.0,0.0,1.47,0.28,0.0
20201205:1710,0.0,0.0,0.0,1.44,0.34,0.0
20201205:1810,0.0,0.0,0.0,1.47,0.28,0.0
20201205:1910,0.0,0.0,0.0,1.34,0.34,0.0
